T1,T2,T3,T4,T5,T1_NAI,T1_NOI,T1_NER,T2_NAI,T2_NOI,T2_NER,T3_NAI,T3_NOI,T3_NER,T4_NAI,T4_NOI,T4_NER,T5_NAI,T5_NOI,T5_NER,AJUDA,TOTAL
0.49407253203474616,0.45307375883693857,0.09319240627146348,0.24583900434215383,-0.22569701445284798,-0.42008402520840293,-0.38188130791298674,-0.3535533905932738,0.8006407690254356,0.777713771047819,1.0,0.0,-0.16666666666666669,0.0,0.6454972243679028,-0.25819888974716115,-0.16666666666666669,-0.16666666666666669,-0.2401922307076307,-0.16666666666666666,-0.3535533905932738,0.459171779248883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.17313652831986837,-0.014440597891217181,0.7724401509510984,0.1960616852811391,-0.1558681039039005,0.5601120336112038,-0.38188130791298663,0.4714045207910316,0.2401922307076307,-0.3110855084191275,-0.16666666666666669,0.0,1.0,0.0,-0.2581988897471611,-0.25819888974716115,-0.1666666666666666,-0.1666666666666666,-0.24019223070763063,-0.16666666666666669,-0.35355339059327373,0.10056241446359819
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6705548908030187,0.24678316106390744,0.029767640204731886,0.5240651456174705,-0.11976903481194724,0.10846522890932807,0.29580398915498074,0.09128709291752767,0.3721042037676253,0.6425754631219991,0.6454972243679028,0.0,-0.2581988897471611,0.0,1.0,-0.39999999999999997,0.6454972243679029,0.6454972243679029,0.06201736729460426,-0.2581988897471611,0.09128709291752767,0.460574399563733
0.1995309675072397,-0.13492677077998347,-0.1942338523358751,-0.2250489964663612,0.5766299498607459,-0.27116307227332015,0.29580398915498074,0.09128709291752765,-0.06201736729460424,-0.4819315973414993,-0.25819888974716115,0.0,-0.25819888974716115,0.0,-0.39999999999999997,1.0,-0.2581988897471612,-0.2581988897471612,0.4961389383568337,0.6454972243679029,0.7302967433402213,-0.047398562061205775
0.37161010956459534,-0.13447806786195987,-0.05476254801518984,0.4307261894259222,0.07107585538017863,0.5601120336112038,0.7637626158259733,0.4714045207910316,-0.3202563076101742,0.05184758473652127,-0.16666666666666669,0.0,-0.1666666666666666,0.0,0.6454972243679029,-0.2581988897471612,1.0,1.0,0.32025630761017426,-0.16666666666666669,0.4714045207910316,0.13542721381772307
0.37161010956459534,-0.13447806786195987,-0.05476254801518984,0.4307261894259222,0.07107585538017863,0.5601120336112038,0.7637626158259733,0.4714045207910316,-0.3202563076101742,0.05184758473652127,-0.16666666666666669,0.0,-0.1666666666666666,0.0,0.6454972243679029,-0.2581988897471612,1.0,1.0,0.32025630761017426,-0.16666666666666669,0.4714045207910316,0.13542721381772307
0.15011549378561848,0.012573382898382142,-0.40845198708059377,-0.10345708426240975,0.9662078418400257,-0.1345345587992624,0.7337993857053428,0.6793662204867574,0.07692307692307698,-0.27397451476269485,-0.2401922307076307,0.0,-0.24019223070763063,0.0,0.06201736729460426,0.4961389383568337,0.32025630761017426,0.32025630761017426,1.0,0.8807048459279792,0.6793662204867574,0.027686308911564896
-0.029559895079001905,0.08032582576989548,-0.39774903295243125,-0.3230446420694417,0.9701230786978768,-0.42008402520840293,0.38188130791298663,0.4714045207910316,0.24019223070763077,-0.3110855084191276,-0.16666666666666666,0.0,-0.16666666666666669,0.0,-0.2581988897471611,0.6454972243679029,-0.16666666666666669,-0.16666666666666669,0.8807048459279792,1.0,0.4714045207910316,-0.03889678295290113
0.44491404813817714,-0.21826108031859956,-0.21603340631573845,0.0991287228635003,0.5766469374376312,0.14852213144650114,0.8100925873009824,0.41666666666666663,-0.2830692585361489,-0.4032795663087216,-0.3535533905932738,0.0,-0.35355339059327373,0.0,0.09128709291752767,0.7302967433402213,0.4714045207910316,0.4714045207910316,0.6793662204867574,0.4714045207910316,1.0,0.052492731857327606
0.8183262964632738,0.8768457038130457,0.6029950746759808,0.9005423080386761,0.004862044036306875,-0.1970753422177649,-0.20052838369343018,0.13936568745507721,0.47078118692422205,0.647878537330955,0.459171779248883,0.0,0.10056241446359819,0.0,0.460574399563733,-0.047398562061205775,0.13542721381772307,0.13542721381772307,0.027686308911564896,-0.03889678295290113,0.052492731857327606,1.0
